Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Overall score
2022,"Eastern Africa","AFE","Seychelles","SYC","Government finance",1,1,1,-,-,0,1,0,0.5,0,5.5
2022,"Eastern Africa","AFE","Seychelles","SYC","Money & banking",1,1,1,-,-,0.5,1,0.5,0.5,0.5,7
2022,"Eastern Africa","AFE","Seychelles","SYC","International trade",1,1,1,-,-,1,1,0.5,0.5,0.5,7.5
2022,"Eastern Africa","AFE","Seychelles","SYC","Balance of payments",1,1,1,-,-,1,1,0.5,0.5,0.5,7.5
2022,"Eastern Africa","AFE","Seychelles","SYC","Agriculture and land use",0.5,0.5,0.5,0,-,0,1,0,0.5,0,3.5
2022,"Eastern Africa","AFE","Seychelles","SYC","Resource use",0.5,0.5,0.5,-,-,0,1,0,0.5,0,4
2022,"Eastern Africa","AFE","Seychelles","SYC","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Seychelles","SYC","Pollution",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Seychelles","SYC","Built environment",0,0,0,0,-,0,1,0.5,0.5,0,2
2022,"Eastern Africa","AFE","Seychelles","SYC","All Categories",13,11.5,11.5,3,6.5,3.5,18,4,9.5,1.5,82
2022,"Eastern Africa","AFE","Somalia","SOM","Population & vital statistics",0.5,0.5,0,0,0,0.5,1,0.5,0.5,0.5,4
2022,"Eastern Africa","AFE","Somalia","SOM","Education facilities",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5
2022,"Eastern Africa","AFE","Somalia","SOM","Education outcomes",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0.5,4.5
2022,"Eastern Africa","AFE","Somalia","SOM","Health facilities",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Somalia","SOM","Health outcomes",1,0.5,0,0,0,0,1,0.5,1,1,5
2022,"Eastern Africa","AFE","Somalia","SOM","Reproductive health",0.5,0.5,0,0,0,0.5,1,0.5,0.5,0.5,4
2022,"Eastern Africa","AFE","Somalia","SOM","Food security & nutrition",1,0.5,0,0,-,0,1,0.5,0.5,1,5
2022,"Eastern Africa","AFE","Somalia","SOM","Gender statistics",0.5,0.5,0,0,0,0.5,1,0.5,0.5,0.5,4
2022,"Eastern Africa","AFE","Somalia","SOM","Crime & justice",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Somalia","SOM","Poverty & income",0.5,0.5,0,0,0,0,1,0.5,1,1,4.5
2022,"Eastern Africa","AFE","Somalia","SOM","National accounts",0.5,0.5,0.5,0,-,1,1,1,0.5,0,5.5
2022,"Eastern Africa","AFE","Somalia","SOM","Labor",1,0.5,0,0,0,0,1,0.5,0.5,1,4.5
2022,"Eastern Africa","AFE","Somalia","SOM","Price indexes",0.5,0.5,0.5,0,-,1,1,1,0.5,0,5
2022,"Eastern Africa","AFE","Somalia","SOM","Government finance",1,1,1,0,-,1,1,1,0.5,0,7
2022,"Eastern Africa","AFE","Somalia","SOM","Money & banking",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Somalia","SOM","International trade",0.5,0.5,0,-,-,0,1,0,0.5,1,4.5
2022,"Eastern Africa","AFE","Somalia","SOM","Balance of payments",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Somalia","SOM","Agriculture and land use",0.5,0.5,0,0,0,0,1,0.5,0.5,1,4
2022,"Eastern Africa","AFE","Somalia","SOM","Resource use",0.5,0.5,0,0,-,0,1,0.5,0.5,1,4.5
2022,"Eastern Africa","AFE","Somalia","SOM","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Somalia","SOM","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Somalia","SOM","Built environment",1,0.5,0,0,0,0,1,0.5,0.5,1,4.5
2022,"Eastern Africa","AFE","Somalia","SOM","All Categories",10.5,8.5,3,1.5,2.5,5,16,9,9,10.5,75.5
2022,"Eastern Africa","AFE","South Sudan","SSD","Population & vital statistics",0,0,0,0,0,1,1,1,0.5,0,3.5
2022,"Eastern Africa","AFE","South Sudan","SSD","Education facilities",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Education outcomes",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Health facilities",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Health outcomes",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Reproductive health",0.5,0,0,0,0,1,1,1,0.5,0,4
2022,"Eastern Africa","AFE","South Sudan","SSD","Food security & nutrition",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Gender statistics",0.5,0,0,0,0,1,1,1,0.5,0,4
2022,"Eastern Africa","AFE","South Sudan","SSD","Crime & justice",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Poverty & income",0.5,0,0,0,0,1,1,1,0.5,1,5
2022,"Eastern Africa","AFE","South Sudan","SSD","National accounts",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Labor",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Price indexes",0.5,0.5,0.5,0,-,1,1,1,0.5,0,5
2022,"Eastern Africa","AFE","South Sudan","SSD","Government finance",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Money & banking",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","International trade",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Balance of payments",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Agriculture and land use",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Resource use",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","Built environment",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","South Sudan","SSD","All Categories",2,0.5,0.5,0,0,5,5,5,2.5,1,21.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Population & vital statistics",0.5,0.5,0.5,0.5,0.5,0,1,0.5,0.5,1,5.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Education facilities",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0.5,4
2022,"Eastern Africa","AFE","Tanzania","TZA","Education outcomes",0.5,0.5,0.5,0,0,0,1,0.5,0.5,1,4.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Health facilities",1,1,0.5,0.5,0,0,1,0,0.5,0.5,5
2022,"Eastern Africa","AFE","Tanzania","TZA","Health outcomes",1,0.5,0,0,0,0.5,1,0.5,0.5,1,5
2022,"Eastern Africa","AFE","Tanzania","TZA","Reproductive health",1,0,0,0.5,0,0.5,1,0.5,0.5,1,5
2022,"Eastern Africa","AFE","Tanzania","TZA","Food security & nutrition",0.5,0.5,0.5,0,-,1,1,1,0.5,1,6.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Gender statistics",1,0,0,0.5,0,0,1,0.5,0.5,1,4.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Crime & justice",1,0.5,0.5,1,0,0,1,0,0.5,1,5.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Poverty & income",1,0.5,0,1,0,0,1,0.5,0.5,1,5.5
2022,"Eastern Africa","AFE","Tanzania","TZA","National accounts",0.5,0.5,0.5,0,-,1,1,1,1,1,6.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Labor",1,0,0.5,0,0,0,1,0.5,0.5,1,4.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Price indexes",1,1,1,0,-,0.5,1,0,0.5,1,6.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Government finance",1,0.5,0.5,0,-,0,1,0.5,0.5,0.5,5
2022,"Eastern Africa","AFE","Tanzania","TZA","Money & banking",1,1,1,-,-,1,1,1,1,1,9
2022,"Eastern Africa","AFE","Tanzania","TZA","International trade",0.5,0.5,0.5,-,-,0,1,0,0.5,1,5
2022,"Eastern Africa","AFE","Tanzania","TZA","Balance of payments",1,1,1,-,-,1,1,1,1,1,9
2022,"Eastern Africa","AFE","Tanzania","TZA","Agriculture and land use",1,0.5,0.5,0,0,0.5,1,0.5,0.5,1,5.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Resource use",1,0.5,0.5,0,-,0.5,1,0.5,0.5,1,5.5
2022,"Eastern Africa","AFE","Tanzania","TZA","Energy",0.5,0,0.5,-,-,0,1,0.5,0.5,1,4
2022,"Eastern Africa","AFE","Tanzania","TZA","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Tanzania","TZA","Built environment",1,0.5,0,1,0,0,1,0.5,0.5,1,5.5
2022,"Eastern Africa","AFE","Tanzania","TZA","All Categories",17.5,10.5,9.5,7,3.5,6.5,21,10,12,19.5,117
2022,"Eastern Africa","AFE","Uganda","UGA","Population & vital statistics",0.5,0.5,0.5,0.5,0.5,1,1,0,0.5,0,5
2022,"Eastern Africa","AFE","Uganda","UGA","Education facilities",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Eastern Africa","AFE","Uganda","UGA","Education outcomes",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Eastern Africa","AFE","Uganda","UGA","Health facilities",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Uganda","UGA","Health outcomes",1,0.5,0.5,0,0,0.5,1,0.5,1,0,5
2022,"Eastern Africa","AFE","Uganda","UGA","Reproductive health",1,0.5,0.5,0,0,0.5,1,0.5,1,0,5
2022,"Eastern Africa","AFE","Uganda","UGA","Food security & nutrition",1,0,0,0,-,0,1,0.5,1,0,4
2022,"Eastern Africa","AFE","Uganda","UGA","Gender statistics",1,0.5,0.5,0.5,0,0,1,0,0.5,0,4
2022,"Eastern Africa","AFE","Uganda","UGA","Crime & justice",0.5,0.5,0.5,0,0,0.5,1,0.5,0.5,0,4
2022,"Eastern Africa","AFE","Uganda","UGA","Poverty & income",1,0.5,0.5,0,0,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Uganda","UGA","National accounts",0.5,0.5,0.5,0,-,1,1,1,0.5,0,5
2022,"Eastern Africa","AFE","Uganda","UGA","Labor",1,0.5,0.5,0,0,0,1,0.5,1,0,4.5
2022,"Eastern Africa","AFE","Uganda","UGA","Price indexes",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Uganda","UGA","Government finance",1,1,1,0,-,1,1,1,1,0,7.5
2022,"Eastern Africa","AFE","Uganda","UGA","Money & banking",1,1,1,-,-,1,1,1,1,0,8
2022,"Eastern Africa","AFE","Uganda","UGA","International trade",1,1,1,-,-,1,1,1,1,0,8
2022,"Eastern Africa","AFE","Uganda","UGA","Balance of payments",1,1,1,-,-,1,1,1,1,0,8
2022,"Eastern Africa","AFE","Uganda","UGA","Agriculture and land use",1,0.5,0.5,0,0,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Uganda","UGA","Resource use",1,0.5,0.5,0.5,-,0.5,1,0.5,0.5,0,5
2022,"Eastern Africa","AFE","Uganda","UGA","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Uganda","UGA","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Uganda","UGA","Built environment",1,0.5,0.5,0,0,0,1,0,0.5,0,3.5
2022,"Eastern Africa","AFE","Uganda","UGA","All Categories",16.5,11.5,11.5,3.5,3.5,10,20,10,14,0,100.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Population & vital statistics",1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0,5.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Education facilities",0.5,0,0.5,0.5,0,1,1,1,0.5,0,5
2022,"Eastern Africa","AFE","Zambia","ZMB","Education outcomes",0.5,0,0.5,0,0,0.5,1,0.5,0.5,0,3.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Health facilities",0.5,0.5,0.5,0,0,0,1,0,0,0,2.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Health outcomes",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Reproductive health",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,5
2022,"Eastern Africa","AFE","Zambia","ZMB","Food security & nutrition",1,0.5,0.5,0.5,-,0,1,0,0.5,0.5,5
2022,"Eastern Africa","AFE","Zambia","ZMB","Gender statistics",1,0.5,0.5,0,0,0,1,0,0.5,0.5,4
2022,"Eastern Africa","AFE","Zambia","ZMB","Crime & justice",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zambia","ZMB","Poverty & income",1,0.5,0,1,0,0.5,1,0.5,0.5,0,5
2022,"Eastern Africa","AFE","Zambia","ZMB","National accounts",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Labor",1,1,0.5,0.5,0.5,0,1,0,0.5,0,5
2022,"Eastern Africa","AFE","Zambia","ZMB","Price indexes",0.5,0.5,0.5,0.5,-,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Government finance",0.5,0.5,0,0,-,0,1,0.5,0.5,0,3
2022,"Eastern Africa","AFE","Zambia","ZMB","Money & banking",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zambia","ZMB","International trade",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zambia","ZMB","Balance of payments",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zambia","ZMB","Agriculture and land use",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5
2022,"Eastern Africa","AFE","Zambia","ZMB","Resource use",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4.5
2022,"Eastern Africa","AFE","Zambia","ZMB","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zambia","ZMB","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zambia","ZMB","Built environment",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5.5
2022,"Eastern Africa","AFE","Zambia","ZMB","All Categories",11.5,7.5,7,5.5,2.5,6,16,6.5,7.5,2,72
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Population & vital statistics",0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0,5.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Education facilities",0.5,0.5,0,0,0,0.5,1,0.5,0.5,0,3.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Education outcomes",0,0,0,0,0,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Health facilities",0.5,0.5,0.5,0,0,0,1,0,0.5,0.5,3.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Health outcomes",0.5,0.5,0,0,0,1,1,1,1,0,5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Reproductive health",0,0,0,0,0,1,1,0.5,0.5,0,3
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Food security & nutrition",0.5,0.5,0,0,-,1,1,1,1,0,5.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Gender statistics",1,0.5,0.5,0,0,1,1,1,1,0,6
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Crime & justice",0.5,0.5,0,0,0,1,1,1,1,0,5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Poverty & income",1,0.5,0.5,1,0,0.5,1,0.5,0.5,0,5.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","National accounts",0.5,0,0,0,-,1,1,0.5,0.5,0,4
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Labor",0.5,0.5,0,0,0,1,1,1,1,0,5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Price indexes",0.5,0.5,0.5,0,-,1,1,0.5,0.5,0,5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Government finance",1,1,0.5,0,-,0,1,0,0.5,0.5,5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Money & banking",1,1,0.5,-,-,1,1,0.5,0.5,0.5,7
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","International trade",0.5,0.5,0.5,-,-,1,1,0.5,0,0.5,5.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Balance of payments",1,1,1,-,-,1,1,0.5,0,0.5,7
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Agriculture and land use",0.5,0.5,0.5,0,0,0.5,1,0.5,0.5,0.5,4.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Resource use",0.5,0.5,0.5,0,-,0,1,0,0.5,0.5,4
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","Built environment",1,0.5,0.5,0,0,1,1,1,0.5,0,5.5
2022,"Eastern Africa","AFE","Zimbabwe","ZWE","All Categories",12,10,6.5,3,4.5,14.5,19,11,11,3.5,95
2022,"Middle Africa","AFM","Angola","AGO","Population & vital statistics",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Angola","AGO","Education facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Angola","AGO","Education outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Middle Africa","AFM","Angola","AGO","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Angola","AGO","Health outcomes",0.5,0.5,0.5,0,0,0,1,0,0.5,0,3
2022,"Middle Africa","AFM","Angola","AGO","Reproductive health",0,0,0,0,0,0,0,0,0,0,0
2022,"Middle Africa","AFM","Angola","AGO","Food security & nutrition",0,0,0,0,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Angola","AGO","Gender statistics",0.5,0.5,0,0,0,0,1,0.5,0.5,0,3
2022,"Middle Africa","AFM","Angola","AGO","Crime & justice",0,0,0,0,0,0,1,0.5,0.5,0,2
2022,"Middle Africa","AFM","Angola","AGO","Poverty & income",1,0.5,0,1,0,0,1,0.5,0.5,0,4.5
2022,"Middle Africa","AFM","Angola","AGO","National accounts",0.5,0.5,0.5,0,-,1,0.5,0.5,0.5,0,4.5
2022,"Middle Africa","AFM","Angola","AGO","Labor",1,0.5,0.5,0,0,0,1,0,0.5,0,3.5
2022,"Middle Africa","AFM","Angola","AGO","Price indexes",0.5,0.5,0.5,0.5,-,0,1,0,0.5,0,4
2022,"Middle Africa","AFM","Angola","AGO","Government finance",1,0.5,1,0,-,0,1,0,0.5,0,4.5
2022,"Middle Africa","AFM","Angola","AGO","Money & banking",1,1,1,-,-,1,0,0.5,0.5,0,6
2022,"Middle Africa","AFM","Angola","AGO","International trade",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Middle Africa","AFM","Angola","AGO","Balance of payments",1,1,1,-,-,1,1,0.5,0.5,0,7
2022,"Middle Africa","AFM","Angola","AGO","Agriculture and land use",0.5,0.5,0.5,0,0,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Angola","AGO","Resource use",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Angola","AGO","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Angola","AGO","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Angola","AGO","Built environment",1,0.5,0,1,0,0,1,0.5,0.5,0,4.5
2022,"Middle Africa","AFM","Angola","AGO","All Categories",12,10,9,6,3.5,4,16.5,6.5,9,0,76.5
2022,"Middle Africa","AFM","Cameroon","CMR","Population & vital statistics",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Middle Africa","AFM","Cameroon","CMR","Education facilities",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5
2022,"Middle Africa","AFM","Cameroon","CMR","Education outcomes",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Cameroon","CMR","Health facilities",0,0,0,0,0,0,0,0,0,0,0
2022,"Middle Africa","AFM","Cameroon","CMR","Health outcomes",1,0.5,0,0.5,0,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Cameroon","CMR","Reproductive health",1,0.5,0,0.5,0,0,1,0.5,1,0,4.5
2022,"Middle Africa","AFM","Cameroon","CMR","Food security & nutrition",1,0.5,0,0.5,-,0,1,0.5,1,0,5
2022,"Middle Africa","AFM","Cameroon","CMR","Gender statistics",1,0.5,0.5,0,0,0.5,1,0.5,0.5,0.5,5
2022,"Middle Africa","AFM","Cameroon","CMR","Crime & justice",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5.5
2022,"Middle Africa","AFM","Cameroon","CMR","Poverty & income",1,0.5,0,1,0,0,1,0.5,1,0,5
2022,"Middle Africa","AFM","Cameroon","CMR","National accounts",0.5,0.5,0.5,0,-,0,1,0,0.5,0,3
2022,"Middle Africa","AFM","Cameroon","CMR","Labor",0.5,0.5,0,0.5,0,0,1,0.5,1,0,4
2022,"Middle Africa","AFM","Cameroon","CMR","Price indexes",1,1,0.5,0,-,0.5,1,0.5,0.5,0,5.5
2022,"Middle Africa","AFM","Cameroon","CMR","Government finance",1,0.5,0.5,0,-,0.5,1,0.5,0.5,0,5
2022,"Middle Africa","AFM","Cameroon","CMR","Money & banking",1,0.5,0.5,-,-,0.5,1,0.5,0.5,0,5.5
2022,"Middle Africa","AFM","Cameroon","CMR","International trade",0.5,0.5,0.5,-,-,0.5,1,0.5,0.5,0,5
2022,"Middle Africa","AFM","Cameroon","CMR","Balance of payments",1,0.5,1,-,-,0.5,1,0.5,0.5,0,6
2022,"Middle Africa","AFM","Cameroon","CMR","Agriculture and land use",0.5,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0,4.5
2022,"Middle Africa","AFM","Cameroon","CMR","Resource use",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0.5,5
2022,"Middle Africa","AFM","Cameroon","CMR","Energy",0.5,0.5,0.5,-,-,0.5,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Cameroon","CMR","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Cameroon","CMR","Built environment",1,0.5,0.5,0.5,0,0.5,1,0.5,0.5,0.5,5.5
2022,"Middle Africa","AFM","Cameroon","CMR","All Categories",15.5,10.5,8,7.5,3.5,6.5,20,9.5,12,2.5,95.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Population & vital statistics",0,0,0,0,0,0,0,0,0,0,0
2022,"Middle Africa","AFM","Central African Republic","CAF","Education facilities",0.5,0.5,0,0.5,0,0,1,0,0.5,0,3
2022,"Middle Africa","AFM","Central African Republic","CAF","Education outcomes",0.5,0.5,0,0.5,0,0,1,0,0.5,0,3
2022,"Middle Africa","AFM","Central African Republic","CAF","Health facilities",0.5,0.5,0,0.5,0,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Health outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Reproductive health",1,0.5,0,0,0,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Food security & nutrition",1,0.5,0,0,-,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Gender statistics",0.5,0.5,0,0,0,0,1,0.5,0.5,0,3
2022,"Middle Africa","AFM","Central African Republic","CAF","Crime & justice",0.5,0.5,0,0,0,0,1,0.5,0.5,0,3
2022,"Middle Africa","AFM","Central African Republic","CAF","Poverty & income",0.5,0.5,0,0,0,0,1,0.5,0.5,0,3
2022,"Middle Africa","AFM","Central African Republic","CAF","National accounts",0.5,0.5,0.5,0,-,0.5,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Central African Republic","CAF","Labor",0,0,0,0,0,0,0,0,0,0,0
2022,"Middle Africa","AFM","Central African Republic","CAF","Price indexes",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Government finance",1,0.5,1,0,-,0,1,0,0.5,0,4.5
2022,"Middle Africa","AFM","Central African Republic","CAF","Money & banking",0.5,0.5,0.5,-,-,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","International trade",1,0.5,0.5,-,-,0,1,0.5,0.5,0,5
2022,"Middle Africa","AFM","Central African Republic","CAF","Balance of payments",0,0,0,-,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Central African Republic","CAF","Agriculture and land use",0.5,0.5,0.5,0.5,0,0,1,0,1,0,4
2022,"Middle Africa","AFM","Central African Republic","CAF","Resource use",0,0,0,0,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Central African Republic","CAF","Energy",0,0,0,-,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Central African Republic","CAF","Pollution",0,0,0,0,-,0,0,0,0,0,0
2022,"Middle Africa","AFM","Central African Republic","CAF","Built environment",1,0.5,0,0,0,0,1,0.5,0.5,0,3.5
2022,"Middle Africa","AFM","Central African Republic","CAF","All Categories",10.5,8,4,3,1,0.5,16,5.5,8.5,0,57
2022,"Middle Africa","AFM","Chad","TCD","Population & vital statistics",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Middle Africa","AFM","Chad","TCD","Education facilities",0,0,0,0,0,0,0,0,0,0,0
2022,"Middle Africa","AFM","Chad","TCD","Education outcomes",0.5,0,0,0.5,0,0,1,0.5,0.5,0,3
2022,"Middle Africa","AFM","Chad","TCD","Health facilities",0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,0,4
2022,"Middle Africa","AFM","Chad","TCD","Health outcomes",0.5,0.5,0.5,0.5,0,0,1,0,0.5,0,3.5
2022,"Middle Africa","AFM","Chad","TCD","Reproductive health",0,0,0,0,0,0,1,0.5,0.5,0,2
2022,"Middle Africa","AFM","Chad","TCD","Food security & nutrition",1,0.5,0,1,-,0,1,0.5,0.5,0,4.5
2022,"Middle Africa","AFM","Chad","TCD","Gender statistics",0.5,0.5,0,0.5,0,0,1,0.5,1,0,4
2022,"Middle Africa","AFM","Chad","TCD","Crime & justice",0.5,0.5,0,0.5,0,0,1,0,0.5,0,3
2022,"Middle Africa","AFM","Chad","TCD","Poverty & income",1,0.5,0,0,0,0,1,0,0,0,2.5
2022,"Middle Africa","AFM","Chad","TCD","National accounts",0.5,0.5,0.5,0,-,0,1,0.5,0.5,0,4
